0.000038,0.000038,0.000034,0.000033,0.000033,0.000033,0.000033,0.000033,0.000033,0.000033
0.001990,0.001980,0.001986,0.001981,0.001988,0.001985,0.001983,0.001979,0.001985,0.001990
0.129985,0.124647,0.124266,0.124662,0.124419,0.124469,0.124602,0.124627,0.124739,0.124912
10.639251,10.603197,10.543828,10.550014,10.567298,10.551369,10.592287,10.548615,10.545608,10.543267
2361.420437,2359.209753,2354.776642,2356.356407,2362.328210,2359.087045,2357.718042,2357.837864,2358.695276,2357.995496
